Data,Cód Regulado ANP,Produtor-Importador,Código do Produto,Descrição do Produto,Região do Destinatário,UF do Destinatário,Volume-Litros
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,CENTRO OESTE,MS,2324
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,CENTRO OESTE,MT,7392
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORDESTE,AL,380
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORDESTE,BA,148
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORDESTE,CE,1236
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORDESTE,MA,1448
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORDESTE,PB,260
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORDESTE,PE,1280
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORDESTE,PI,1644
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORDESTE,RN,808
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORTE,AM,106064
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORTE,AP,17228
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORTE,PA,18000
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORTE,RO,43676
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORTE,RR,21384
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,NORTE,TO,1248
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,SUDESTE,ES,468
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,SUDESTE,MG,6332
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,SUDESTE,RJ,2832
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,SUDESTE,SP,42252
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,SUL,PR,12476
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,SUL,RS,12684
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620502001,Motores 2 tempos,SUL,SC,8156
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,DF,11996
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,GO,296261
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,MS,266280
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,MT,257717
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,AL,10664
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,BA,112699
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,CE,43324
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,MA,22064
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PB,18720
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PE,81532
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PI,13900
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,RN,8920
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,SE,2416
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,AC,9652
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,AM,60756
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,AP,11788
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,PA,181472
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,RO,75428
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,RR,12608
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,TO,32648
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,ES,114024
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,MG,727693
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,RJ,225794
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,SP,1959899
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,PR,705080
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,RS,463300
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,SC,187333
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,GO,37782
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MS,3868
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MT,8392
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,AL,7980
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,63396
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,CE,8684
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,MA,896
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PB,13960
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PE,34084
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PI,140
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,RN,2588
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,SE,200
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORTE,AC,200
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORTE,AM,66803
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORTE,AP,8000
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORTE,PA,10640
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORTE,RO,2320
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORTE,RR,604
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,NORTE,TO,1040
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,ES,12500
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,343804
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,1289248
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,464197
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,SUL,PR,123587
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,SUL,RS,251099
04/2019,2005524572,ICONIC LUBRIFICANTES S.A.,620601004,Outros Óleos Lubrificantes Acabados,SUL,SC,103646
04/2019,2005740138,GOALTECH PRODUTOS QUÍMICOS LTDA,620501001,Ciclo Otto,CENTRO OESTE,GO,144
04/2019,2005740138,GOALTECH PRODUTOS QUÍMICOS LTDA,620501001,Ciclo Otto,NORDESTE,AL,780
04/2019,2005740138,GOALTECH PRODUTOS QUÍMICOS LTDA,620501001,Ciclo Otto,NORDESTE,CE,3120
04/2019,2005740138,GOALTECH PRODUTOS QUÍMICOS LTDA,620501001,Ciclo Otto,NORDESTE,MA,12240
04/2019,2005740138,GOALTECH PRODUTOS QUÍMICOS LTDA,620501001,Ciclo Otto,NORDESTE,PI,36000
04/2019,2005740138,GOALTECH PRODUTOS QUÍMICOS LTDA,620501001,Ciclo Otto,NORTE,TO,32760
04/2019,2005740138,GOALTECH PRODUTOS QUÍMICOS LTDA,620501001,Ciclo Otto,SUDESTE,SP,2324
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,CENTRO OESTE,GO,20
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,BA,80
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,CE,40
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,PE,100
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORTE,AM,80
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,MG,160
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,SP,265
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,PR,480
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,RS,55
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,SC,186
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,CE,12
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PE,172
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,SP,79
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,PR,60
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,RS,35
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,SC,6
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,DF,40
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,GO,89
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MT,372
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,432
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,CE,163
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PB,66
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PE,524
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,SE,60
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,NORTE,AM,10
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,ES,112
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,598
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,137
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,1577
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUL,PR,277
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUL,RS,813
04/2019,2005777410,INTERLUB ESPECIALIDADES LUBRIFICANTES LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUL,SC,1180
04/2019,2005959202,ENGELUB LUBRIFICANTES TÉCNICOS LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,MG,363
04/2019,2005959202,ENGELUB LUBRIFICANTES TÉCNICOS LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,SP,118
04/2019,2005959202,ENGELUB LUBRIFICANTES TÉCNICOS LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,GO,23
04/2019,2005959202,ENGELUB LUBRIFICANTES TÉCNICOS LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,MG,69
04/2019,2005959202,ENGELUB LUBRIFICANTES TÉCNICOS LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,RJ,200
04/2019,2005959202,ENGELUB LUBRIFICANTES TÉCNICOS LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,SP,798
04/2019,2005959202,ENGELUB LUBRIFICANTES TÉCNICOS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,ES,10
04/2019,2005959202,ENGELUB LUBRIFICANTES TÉCNICOS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,264
04/2019,2005959202,ENGELUB LUBRIFICANTES TÉCNICOS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,242
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620501001,Ciclo Otto,CENTRO OESTE,GO,108
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620501001,Ciclo Otto,NORDESTE,BA,232
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620501001,Ciclo Otto,SUDESTE,RJ,96
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620501001,Ciclo Otto,SUDESTE,SP,24200
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620501001,Ciclo Otto,SUL,PR,832
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620501001,Ciclo Otto,SUL,RS,4288
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620501001,Ciclo Otto,SUL,SC,2514
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620501002,Ciclo Diesel,CENTRO OESTE,GO,2280
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620501002,Ciclo Diesel,NORDESTE,BA,1360
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620501002,Ciclo Diesel,SUDESTE,SP,5076
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620501002,Ciclo Diesel,SUL,SC,416
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,GO,125
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,RJ,1362
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,SP,6736
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,PR,558
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,RS,120
04/2019,2006097469,PEAK AUTOMOTIVA LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUL,SC,1884
04/2019,2006299104,LAAPSA LUBRICANTES E INSUMOS LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,CENTRO OESTE,GO,1400
04/2019,2006299104,LAAPSA LUBRICANTES E INSUMOS LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUDESTE,SP,820
04/2019,2006299104,LAAPSA LUBRICANTES E INSUMOS LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,SUL,PR,1000
04/2019,2006299104,LAAPSA LUBRICANTES E INSUMOS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,GO,11200
04/2019,2006299104,LAAPSA LUBRICANTES E INSUMOS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,1000
04/2019,2006299104,LAAPSA LUBRICANTES E INSUMOS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,7400
04/2019,2006299104,LAAPSA LUBRICANTES E INSUMOS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,19200
04/2019,2006299104,LAAPSA LUBRICANTES E INSUMOS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,SUL,PR,1000
04/2019,2006376734,NORDESTE TRANSPORTES E LUBRIFICANTES ESPECIAIS LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,CE,23
04/2019,2006376734,NORDESTE TRANSPORTES E LUBRIFICANTES ESPECIAIS LTDA.,620101002,ENGRENAGENS E SISTEMAS CIRCULATÓRIOS,NORDESTE,PE,69
04/2019,2006376734,NORDESTE TRANSPORTES E LUBRIFICANTES ESPECIAIS LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,PE,23
04/2019,2006376734,NORDESTE TRANSPORTES E LUBRIFICANTES ESPECIAIS LTDA.,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORTE,PA,23
04/2019,2006376734,NORDESTE TRANSPORTES E LUBRIFICANTES ESPECIAIS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PB,112
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,CENTRO OESTE,GO,0
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,NORDESTE,BA,400
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,MG,60
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620503001,TRANSMISSÕES E SISTEMAS HIDRÁULICOS,SUDESTE,SP,760
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,DF,100
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,GO,7520
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,MS,3600
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,BA,5186
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,CE,60
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,PE,40
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,NORDESTE,RN,40
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,6042
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,RJ,900
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,56059
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUL,PR,3380
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUL,RS,4400
04/2019,2007129683,CONDAT LUBRIFICANTES DO BRASIL INDÚSTRIA E COMÉRCIO LTDA,620601004,Outros Óleos Lubrificantes Acabados,SUL,SC,8270
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620201001,Óleos Lubrificantes para Aviação,CENTRO OESTE,GO,409
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620201001,Óleos Lubrificantes para Aviação,CENTRO OESTE,MS,68
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620201001,Óleos Lubrificantes para Aviação,NORTE,AM,23
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620201001,Óleos Lubrificantes para Aviação,NORTE,PA,45
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620201001,Óleos Lubrificantes para Aviação,SUDESTE,MG,228
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620201001,Óleos Lubrificantes para Aviação,SUDESTE,SP,772
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620201001,Óleos Lubrificantes para Aviação,SUL,PR,91
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620201001,Óleos Lubrificantes para Aviação,SUL,RS,182
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,GO,15
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620601004,Outros Óleos Lubrificantes Acabados,NORTE,AM,23
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620601004,Outros Óleos Lubrificantes Acabados,NORTE,PA,15
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,MG,4
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620601004,Outros Óleos Lubrificantes Acabados,SUDESTE,SP,713
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620601004,Outros Óleos Lubrificantes Acabados,SUL,PR,1
04/2019,2008991124,"AVEX BRASIL COMERCIAL, IMPORTADORA E EXPORTADORA LTDA",620601004,Outros Óleos Lubrificantes Acabados,SUL,RS,1248
04/2019,2009688218,JOHN BEAN TECHNOLOGIES MÁQUINAS E EQUIPAMENTOS INDUSTRIAIS LTDA.,620601004,Outros Óleos Lubrificantes Acabados,CENTRO OESTE,DF,30
